	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
467	wfo-0001031483	success	154	93	52	58	96	35	46	6	.5,0.5,0.5-2,1-2,2-2.5,3-4,3-8-flowered,6-10,7-10,acuminate,acute,almost,anther,apex,attenuate,base,berry,ca,calyx,cm,corolla,deltoid,dia,dry,filament,filiform,fresh,glabrous,green,indistinct,leaf,linear,lobe,long,mm,oblanceolate,obovate,ovary,pair,pale,pedicel,petiole,shape,short-triangular,shrub,simple,slender,stem,straight,style,subshrub,tan,tapering,tube,turbinate,vein,white,x	/2,0,1,1.1-2.5,1.2-1.4,1.7-5.5,1/3,11-20.5,2-3,2.5-3.2,across,anew,anthesi,apart,ba,bearing,beginning,beneath,blade,caly,clavate,continuous,cork,corky,decurrent,deflexed,difoliate,distal,eaf,edicel,eed,end,evenly,exserted,flower,free,fruiting,fusiform,geminat,indistinc,internode,larger,lateral,lea,lenticellate,less,lobed,lower,main,major,markedly,minor,minutely,nflorescence,oblong,obovoid,often,opposite,orbiculate,ovoid-reniform,paler,papillo,papillose,per,planar,pointed,pore,poricidal,portion,prominent,quite,raised,rounded,ruit,scar,shaped,short,slightly,somewhat,soon,spaced,stigma,strongly,tall,tear-drop,third,tip,ud,unit,variable,way,widest,wing,winged,woody,ympodial	abaxial,adaxial,alternate,arrangement,branching,characteristic,colour,diameter,form,fruit,greyish,growth,hair,height,hirsute,history,inflorescence,length,life,margin,midvein,na,peduncle,perennial,plant,primary,pseudostipule,rachi,seed,staman,surface,tertiary,texture,unarmed,venation	.5,0.5,0.5-2,1-2,2-2.5,3-4,3-8-flowered,6-10,7-10,acuminate,acute,almost,attenuate,base,berry,ca,calyx,cm,deltoid,dia,dry,filiform,fresh,glabrous,green,indistinct,linear,long,mm,oblanceolate,obovate,pair,pale,short-triangular,shrub,simple,slender,stem,straight,subshrub,tan,tapering,tube,turbinate,white,x	alternate,greyish,hair,hirsute,na,perennial
468	wfo-0001031492	success	175	135	101	108	67	27	99	2	0.5,0.7-1.3,0.9-1.1,1-1.3,1-1.5,1.5-1.8,1.5-2.5,10-15,2-10,2-3,2-5,20,3-4,3-5,4-4.5,6-8,8-11,8-9,abaxially,acuminate,acute,adaxially,anther,anthesi,apex,apical,appearing,attenuate,basal,base,beneath,berry,bitter,branching,calyx,cm,corolla,dark,decurrent,deltoid,dendritic,densely,diameter,drying,dull,echinoid,elliptic,filament,flattened,flower,fruit,glabrous,globose,golden,grey,growth,juice,lamina,lateral,leaf,lenticular,lightly,lobe,long,medium,minutely,mm,narrowly,nodding,occasionally,ovary,overtopping,pair,pedicel,per,pericarp,petiole,pitted,plurifoliate,predominantly,pubescent,purplish-black,pyramidal,reddish-brown,scattered,shiny,shoot,shrub,size,slightly,sometimes,sparsely,stem,sticky,style,sunken,surface,tapering,terminal,thin,time,tree,tree-like,trichome,vein,violet,winged,x	.5,/4,08,1.3-2,4-10,absent,age,axe,ba,bark,becoming,bi-lobed,conical,dbh,deciduous,denser,distinguishable,eaf,edicel,eed,erect,ew,exserted,free,fruiting,inserted,lobed,lower,m.,monochasia,nflorescence,older,papillo,planar,pore,poricidal,portion,prominent,rather,remaining,ruit,scar,scarcely,secondary,short,sleeve,slit-like,somewhat,stamen,ste,stigma,strongly,tall,tip,tub,tube,ud,undersurface,unit,upper,upturned,way,wide,woody,ympodial,young,younger	abaxial,adaxial,arrangement,characteristic,colour,form,height,history,inflorescence,length,life,margin,midvein,monochasial,na,peduncle,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation	0.5,0.7-1.3,0.9-1.1,1-1.3,1-1.5,1.5-1.8,1.5-2.5,10-15,2-10,2-3,2-5,20,3-4,3-5,4-4.5,6-8,8-11,8-9,abaxially,acuminate,acute,adaxially,anthesi,apical,appearing,attenuate,basal,base,beneath,berry,bitter,branching,cm,dark,decurrent,deltoid,dendritic,densely,diameter,drying,dull,echinoid,elliptic,flattened,flower,fruit,glabrous,globose,golden,grey,growth,juice,lamina,lateral,leaf,lenticular,lightly,long,medium,minutely,mm,narrowly,nodding,occasionally,overtopping,pair,per,pericarp,petiole,pitted,plurifoliate,predominantly,pubescent,purplish-black,pyramidal,reddish-brown,scattered,shiny,shoot,shrub,size,slightly,sometimes,sparsely,stem,sticky,sunken,surface,tapering,terminal,thin,time,tree,tree-like,trichome,vein,violet,winged,x	monochasial,na
469	wfo-0001031503	success	139	123	87	93	46	30	85	2	-10,-15,-7,0.3-3,0.5-1,0.5-4,1-2.5,1-3,1-5,1-7,1.5-2,1.5-3,1.5-8,10-19,2-3,2.5-10,3-4,3-5,3-6,6-7,7-10,abruptly,acuminate,acute,aggregate,angled,apart,apex,articulated,base,branched,calyx,cell,chartaceous,cm,connivent,cuneate,cylindrical,decurrent,deltate,densely,diameter,directed,distally,eglandular,elliptic,entire,forked,glabrous,gland,globose,hair,lanceolate,lobe,margin,mm,moderately,narrowed,obtuse,occasionally,often,orange,ovate,pedicel,peduncle,petiole,pore,present,puberulent,pubescent,rachi,rarely,reddish,ripe,rounded,rugose-pubescent,shrub,simple,slightly,spaced,sparsely,stalked,stone,style,subclavate,tip,truncate,unbranched,unequal,usually,white,x,yellow	-30,1-1.5-7,1.7-3.5-6,3-15-25,5613,6-many-foliat,7-15,abaxially,absen,adaxially,axe,ba,blade,curled,distall,eaf,eed,except,fide,flower,long,lower,mostly,narrowly,nflorescence,nther,orolla,perfect,radiu,ruit,stellate,stigma,subcapitat,tal,tem,time,toward,triangular,tube,uniseriate,unit,vary,vein,venturi,wide,ympodial	abaxial,absent,adaxial,anther,arrangement,branching,characteristic,colour,corolla,filament,form,fruit,growth,height,history,inflorescence,leaf,length,life,na,ovary,plant,pseudostipule,seed,shape,staman,stem,surface,texture,unarmed	-10,-15,-7,0.3-3,0.5-1,0.5-4,1-2.5,1-3,1-5,1-7,1.5-2,1.5-3,1.5-8,10-19,2-3,2.5-10,3-4,3-5,3-6,6-7,7-10,abruptly,acuminate,acute,aggregate,angled,apart,apex,articulated,base,branched,cell,chartaceous,cm,connivent,cuneate,cylindrical,decurrent,deltate,densely,diameter,directed,distally,eglandular,elliptic,entire,forked,glabrous,gland,globose,hair,lanceolate,mm,moderately,narrowed,obtuse,occasionally,often,orange,ovate,pore,present,puberulent,pubescent,rarely,reddish,ripe,rounded,rugose-pubescent,shrub,simple,slightly,spaced,sparsely,stalked,stone,subclavate,tip,truncate,unbranched,unequal,usually,white,x,yellow	absent,na
470	wfo-0001031586	success	166	86	43	56	110	30	40	3	0.1-1,0.5-1,1,1-1.2,1-1.5-2,1-2,1.4-2.5,1.5-2,2,2-2.5,5-10,5-6,acute,anther,apex,attenuate,base,bright,calyx,cm,completely,corolla,cream-colored,deltate,elliptic,filament,glabrous,green,greenish,inflorescence,leaf,lobe,margin,mm,onto,ovary,pair,pale,pedicel,petiole,ridged,rounded,shiny,shrub,simple,somewhat,stem,straight,style,surface,truncate,vein,white,x,yellow,yellowish	.25,0.5-0.8,1.3-5,3-11,7-10-flowered,abrupt,absent,anthesi,apart,apparently,appearing,bark,becoming,beneath,borne,branch,broadly,bud,campanulate,capitate,closer,conical,cucullate,deflexed,dia,differing,difoliate,distance,drying,eaf,edicel,eed,ellipsoid,exerted,exfoliatin,fleshy,flower,free,fresh,geminate,globose,gree,inflorescenc,know,known,later,lateral,leave,lobed,long,lower,main,major,material,may,minor,minutely,mucro,near,nearly,new,nflorescence,notched,occasionally,older,olive,one,open,opposite,overtopping,paler,papillate,papillose,planar,pore,poricidal,portion,present,prominent,raised,remaining,ruit,scar,shap,shaped,shin,size,slender,small,sometimes,soon,spaced,sparsely,stigma,swollen,tall,tapering,tear-drop,thick,thickened,tip,trichome,trunk,tube,ud,uniseriate,unit,widely,ympodial,young	abaxial,adaxial,alternate,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,history,length,life,midvein,na,peduncle,perennial,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation	0.1-1,0.5-1,1,1-1.2,1-1.5-2,1-2,1.4-2.5,1.5-2,2,2-2.5,5-10,5-6,acute,attenuate,bright,cm,completely,cream-colored,deltate,elliptic,glabrous,green,greenish,mm,onto,pair,pale,petiole,ridged,rounded,shiny,shrub,simple,somewhat,straight,truncate,white,x,yellow,yellowish	alternate,na,perennial
471	wfo-0001031587	success	142	150	82	115	27	35	77	5	0.8-1,1-1.5,1.5-2,1.7-2,10-15,2,2-2.5,2/3,3-4,5,6-7,6-8,7-9,acute,along,anther,apex,attenuate,axi,bark,base,bi-lobed,broadly,calyx,clavate,closely,cm,cone,conical,corolla,deflexed,deltate,dendritic,densely,denser,drying,elliptic,elliptic-ovoid,erect,evenly,exserted,fide,filament,fleshy,free,furcate,glabrous,globose,golden-red,included,inflorescence,irregular,know,known,lamina,later,lateral,leaf,like,lobe,lobed,long,loose,lowered,main,major,middle,minor,minutely,mm,mostly,oblique,ocasionally,older,ovary,pair,pale,papillate,parallel,pedicel,perpendicular,petiole,poricidal,portion,pubescent,rarely,rect,reddish-grey,rest,ruit,scar,shape,shaped,simple,size,soft,somewhat,spaced,steinbach,stem,stigma,style,surface,tall,thick,tip,tree,trichome,tube,uniseriate,vein,way,white,winged,x	.5,12-16,17-30,2-9-celled,abaxially,adaxially,anthesi,apart,decurrent,dia,differing,eaf,edicel,eed,lower,occasional,overlappin,papillo,persisten,pore,tear-drop,thickened,tub,ud,verrucose,widest,young	1,2.5,abaxial,adaxial,arrangement,branching,characteristic,colour,decurred,diameter,form,fruit,growth,height,history,length,life,margin,midvein,na,overlapping,ovoid,papillose,peduncle,persistent,plant,primary,pseudostipule,rachi,seed,staman,tertiary,texture,unarmed,venation	0.8-1,1-1.5,1.5-2,1.7-2,10-15,2,2-2.5,2/3,3-4,5,6-7,6-8,7-9,acute,along,anther,attenuate,axi,bark,base,bi-lobed,calyx,clavate,closely,cm,cone,conical,corolla,deflexed,deltate,dendritic,densely,drying,elliptic,elliptic-ovoid,fide,filament,free,furcate,glabrous,globose,golden-red,included,inflorescence,irregular,known,lateral,leaf,minutely,mm,oblique,ocasionally,pair,pale,parallel,poricidal,portion,pubescent,rarely,reddish-grey,soft,somewhat,spaced,steinbach,stem,surface,thick,tip,tree,trichome,tube,uniseriate,vein,way,white,winged,x	1,2.5,na,ovoid,papillose
472	wfo-0001031589	success	221	124	82	98	123	26	78	4	0-30,0.1-0.5,0.2-0.5,0.4,0.5-1,0.55-0.7,0.9-1.3,1-1.8,1.8-2.9,1/3,2-3.5,2.8-4,3-5,3/4,4-6.5,acute,anther,apex,apically,apparently,articulated,attenuate,base,berry,bright,brown-green,calyx,cell,chartaceous,cm,deltate,densely,diameter,difoliate,dull,elliptic,erect,eye,filament,fruit,glabrescent,glabrous,gray-green,lateral,leaf,length,lobe,lobed,long-obovate,lower,margin,maturity,mauve,membranous,midvein,mm,moderately,naked,narrow-cuneate,occasionally,often,orange-brown,outline,pair,pale,pedicel,per,petiole,pit,plant,prickly,primary,raised,rounded,scandent,shiny,shrub,simple,small,smooth,sparsely,spherical,stellate-pubescent,stem,style,subentire,surface,tertiary,unit,upper,vein,venation,visible,white,whole,yellow,yellow-green,yellow-orange	-15,-6,-6.5,.5,/6,0,0-1,0-10,0-3,0.1,0.15-0.3,0.2-0.4-0.5,0.2-3,0.6-1.2,0.7,0.8-2.3,0.9-1.6,1,1-5,1.2-1.5,1.5-5,1.7-2.5,1/3-1/2,1/3-1/4,10-30,2-10,2-3-4,2.5-4.5,2.5-6,3-4,4/5,5-8,5-merous,6-8,8-14,8-30,abaxially,alyx,ame,apart,bark,blade,broadly,brow,c.,caudat,concolorous,connivent,cream,dark,density,discolorous,distance,drying,eed,elongating,equal,extending,flattened-reniform,flower,free,fruiting,geminat,green,higher,infructescence,lengt,lon,long,longer,marking,mature,midpoint,multangulate,narrow,nflorescence,oblong,obovate,older,orange-green,orolla,oung,part,pendulous,perfec,pericarp,poricidal,porrect,portion,prickl,prickle,ray,reflexed,ruit,sessile,shorter,side,solitary,sometimes,somewhat,spaced,spreading,stalk,stalked,stellate,stout,straight,subsessile,tamen,tapering,terete,time,tip,trichome,tube,vary,way,weakly,wide,winged,woody,ympodial,young	abaxial,adaxial,arrangement,branching,caudate,characteristic,colour,corolla,form,geminate,growth,height,history,inflorescence,life,na,ovary,peduncle,pseudostipule,rachi,seed,shape,staman,sympodial,texture,unarmed	0-30,0.1-0.5,0.2-0.5,0.4,0.5-1,0.55-0.7,0.9-1.3,1-1.8,1.8-2.9,1/3,2-3.5,2.8-4,3-5,3/4,4-6.5,acute,apically,apparently,articulated,attenuate,base,berry,bright,brown-green,cell,chartaceous,cm,deltate,densely,difoliate,dull,elliptic,erect,eye,glabrescent,glabrous,gray-green,lateral,length,lobed,long-obovate,lower,maturity,mauve,membranous,mm,moderately,naked,narrow-cuneate,occasionally,often,orange-brown,outline,pair,pale,per,pit,prickly,raised,rounded,scandent,shiny,shrub,simple,small,smooth,sparsely,spherical,stellate-pubescent,subentire,unit,upper,visible,white,whole,yellow,yellow-green,yellow-orange	caudate,geminate,na,sympodial
473	wfo-0001031609	success	153	113	76	81	72	32	74	2	0.4-3,0.5-3,1-10,1-6,1.3-3,1.5-2,1.5-3,10-25,2-3,2-3-9-lobed,2.5-4,20-25,3-5,4,4-5,4-6,5-25,abaxially,acute,adaxially,apex,apiculate,around,articulated,base,branch,brownish,calyx,cm,conspicuous,contiguous,cuneate,deltate,dia,diameter,emerging,entire,flattened,fleshy,forked,fruit,glabrous,globose,green,inflorescence,leaf,leaving,lobe,lobed,margin,mm,nearly,obovate,obtuse,occasionally,orange,pedicel,pedicellar,peduncle,petiole,pinnately,point,puberulent,rachi,reticulate,ripe,scar,shallowly,shrub,simple,small,style,succulent,tip,tree,triangular,two,unbranched,unlobed,x,yellow	.5,/4,0-30,0.5-1,2,3-24,3-foliat,4.5-60,5/6,8-20,absen,absent,aggregate,ape,axe,barely,beyond,bilobe,blade,brow,campanulate,cell,connective,connivent,dark,dilated,directed,distally,divided,eaf,eed,ellipsoidal,elliptic,elliptic-ovate,equal,exceeding,exserted,flower,glabrou,laterally,long,lower,midrib,minutely,nflorescence,nther,obconical,orolla,papillose,pore,radiu,rounded,ruit,sinus,stamen,stellate,stigma,stone,strongly,succulen,tal,tem,thecae,time,tomento,truncate,tube,ud,unit,vary,wide,ympodial	abaxial,adaxial,anther,arrangement,branching,characteristic,colour,corolla,filament,form,growth,height,history,length,life,midvein,na,ovary,perennial,plant,primary,pseudostipule,seed,shape,staman,stem,surface,tertiary,texture,unarmed,vein,venation	0.4-3,0.5-3,1-10,1-6,1.3-3,1.5-2,1.5-3,10-25,2-3,2-3-9-lobed,2.5-4,20-25,3-5,4,4-5,4-6,5-25,abaxially,acute,adaxially,apex,apiculate,around,articulated,base,branch,brownish,cm,conspicuous,contiguous,cuneate,deltate,dia,diameter,emerging,entire,flattened,fleshy,forked,fruit,glabrous,globose,green,inflorescence,leaving,lobed,margin,mm,nearly,obovate,obtuse,occasionally,orange,pedicellar,pinnately,point,puberulent,rachi,reticulate,ripe,scar,shallowly,shrub,simple,small,succulent,tip,tree,triangular,two,unbranched,unlobed,x,yellow	na,perennial
474	wfo-0001031615	success	154	110	74	78	76	32	68	6	.5,0,0.5-1,0.8-1,0.9-1.1,1-1.6,1.3-1.8,1.5,1.5-5,5-20-flowered,5-6,6-8,8-10,acuminate,acute,anther,anthesi,apex,attenuate,base,berry,brown,calyx,cm,corolla,decurrent,deep,deltoid,dia,elliptic,filament,flattened-reniform,fruit,furcate,glabrous,glandular,globose,green,incrassate,inflorescence,leaf,lobe,long,major,margin,minor,minute,minutely,mm,occasionally,opposite,ovary,pair,papillae,pedicel,per,petiole,pitted,shrub,simple,slender,small,stem,straight,style,subumbellate,surface,tapering,tip,tree,trichome,tube,tuft,uniseriate,vein,white,winged,x	0.5,11-15.5,2-3,2-4.2,3.8-6.1,4-6.5,arising,axil,ba,bark,becoming,bilobed,caly,capitate,closely,dark,dark-papillo,deflexed,differing,difoliate,distal,eaf,edicel,eed,expanded,exserted,free,fruiting,geminat,impressed,interpetalar,lamina,lateral,less,lobed,lon,lower,main,maroo,middle,nearly,nflorescence,older,one,overlappin,packed,paler,papillose,pore,poricidal,portion,prominent,reflexed,ruit,scar,scarcely,shaped,shiny,sinus,size,slightly,somewhat,stigma,tall,tear-drop,terminal,thickened,thin,ud,unicellular,unit,urceolate,widest,woody,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,greyish,growth,hair,height,hirsute,history,length,life,maroon,midvein,na,peduncle,plant,primary,pseudostipule,rachi,seed,shape,specified,staman,tertiary,texture,unarmed,venation	.5,0,0.5-1,0.8-1,0.9-1.1,1-1.6,1.3-1.8,1.5,1.5-5,5-20-flowered,5-6,6-8,8-10,acuminate,acute,anthesi,attenuate,base,berry,brown,calyx,cm,decurrent,deep,deltoid,dia,elliptic,flattened-reniform,fruit,furcate,glabrous,glandular,globose,green,incrassate,leaf,lobe,long,major,margin,minor,minute,minutely,mm,occasionally,opposite,pair,papillae,per,petiole,pitted,shrub,simple,slender,small,straight,subumbellate,surface,tapering,tip,tree,trichome,tube,tuft,uniseriate,white,winged,x	greyish,hair,hirsute,maroon,na,specified
475	wfo-0001031618	success	184	90	46	55	129	35	41	5	0-3,1-1.5,1-1.5-2,1.5-2,2-2.5,2-3,3-4,4-5,5,90-110,acute,anther,apex,base,berry,broadly,calyx,cm,corolla,cyme,darker,equal,filament,finely,glabrous,green,greyish,hair,lavender-purple,leaf,lobe,marbled,maturity,mauve,mm,ovary,pale,pedicel,peduncle,petiole,purple,reddish-brown,reticulate,rounded,rugose,scorpioid,shrub,somewhat,stem,stripe,surface,tinged,triangular,unequal,variable	0.5-1.5,1-7,1.5-3.5,10-18,10-lobed,13,3,3-8,40-60,5-12,acuman,almost,also,anthesi,appearance,appearing,aspect,axil,becoming,beyond,blunt,bluntly,branch,c.,capitate,cell,clonal,cluster,column,conical,covering,cuneate,cut,developed,dia,discoidal,eaf,eed,ellipsoid,elliptic,emarginate,enlarged,erect,except,exerted,extending,facetted,fleshy,floral,flower,fork,forked,frui,general,giving,glandular,greatly,gree,growing,habit,half,interacuminal,lanceolate,lasting,lengthening,less,lobed,lon,long,loosely,lower,may,mid-vein,midrib,minute,narrowly,nflorescence,oblong,obovoid,occasional,occur,often,ovate-lanceolate,ovoid,pal,pedicellate,petal,pinatisect,plurifoliat,point,pore,poricidal,rarely,rhachi,ripe,rotate,ruit,sessile,several,shallowly,side,simple,single,sinus,slit,soft-wooded,sometimes,specimen,stigma,stone,stout,strongly,styl,succulent,tapering,terete,tip,tissue,tub,ud,unit,vigorous,way,well,x,year,ympodial,young,younger	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,hirsute,history,inflorescence,length,life,margin,midvein,na,perennial,plant,plurifoliate,primary,pseudostipule,rachi,seed,shape,staman,style,tertiary,texture,unarmed,vein,venation,white	0-3,1-1.5,1-1.5-2,1.5-2,2-2.5,2-3,3-4,4-5,5,90-110,acute,berry,broadly,cm,cyme,darker,equal,finely,glabrous,green,greyish,hair,lavender-purple,marbled,maturity,mauve,mm,pale,purple,reddish-brown,reticulate,rounded,rugose,scorpioid,shrub,somewhat,stripe,tinged,triangular,unequal,variable	hirsute,na,perennial,plurifoliate,white
476	wfo-0001031646	success	169	111	72	82	87	29	70	2	-pinnate,.2,.5,0.2-0.8,0.5-2,0.8-1.5,1-1.8,1-10,1-6,1.2-2.5,15-25,2-10,2-3,2.5-10,3.5-4,4-5,5-6,5-7,7-8,8-15,acuminate,acute,anther,apart,apex,articulated,base,blue,branched,brown,calyx,chartaceous,cm,cuneate,cylindrical,densely,diameter,ellipsoidal,elliptic-lanceolate,entire,filament,flattened,flower,fruit,glabrous,globose,green,high,highly,hyaline,immature,leaf,light,lobe,long,margin,mature,mm,obliquely,ovate-lanceolate,pedicel,peduncle,petiole,pubescent,rachi,red,rounded,rugulose,scandent,shortly,shrub,smooth,spaced,stem,stout,style,surface,tawny,tip,vine,violet,x	1.5-3.5,1.5-4,18-38,1962,2-2.5,20,4-18,4-20,4-8,4-foliate,5-7.5,5-merou,abaxially,absen,absent,accrescent,acut,adaxially,aggregate,alyx,apical,apparently,axe,ba,basally,berry,blade,cell,ciliat,climbing,connivent,correll,covered,darker,decreasing,directed,distall,eaf,eed,elliptic,equal,fide,fruiting,geminat,glandular,hair,homostylous,interjected,lateral,leaflet,lower,maroon,multicellular,nflorescence,oblique,oblong,obtuse,orolla,ovate-lanceolat,part,perfect,petiolule,pore,present,pubescen,pubescence,rotate-pentagonal,ruit,seudostipule,simple,size,slightly,small,spreading,stigma,stone,tamen,tem,toward,tree,truncat,tube,uniseriate,unit,vary,yellow,ympodial	abaxial,adaxial,arrangement,branching,characteristic,colour,corolla,form,growth,height,history,inflorescence,length,life,midvein,na,ovary,perennial,plant,primary,pseudostipule,seed,shape,staman,tertiary,texture,unarmed,vein,venation	-pinnate,.2,.5,0.2-0.8,0.5-2,0.8-1.5,1-1.8,1-10,1-6,1.2-2.5,15-25,2-10,2-3,2.5-10,3.5-4,4-5,5-6,5-7,7-8,8-15,acuminate,acute,apart,articulated,base,blue,branched,brown,chartaceous,cm,cuneate,cylindrical,densely,diameter,ellipsoidal,elliptic-lanceolate,entire,flattened,flower,fruit,glabrous,globose,green,high,highly,hyaline,immature,light,long,margin,mature,mm,obliquely,ovate-lanceolate,pubescent,red,rounded,rugulose,scandent,shortly,shrub,smooth,spaced,stout,surface,tawny,tip,vine,violet,x	na,perennial
477	wfo-0001031651	success	199	112	71	89	110	23	67	4	.7,0.3-0.8,0.3-1.5,0.6-1,0.7-1,1-1.7,1/5,2-3.5,3-5,4-5,4-6,abaxial,absent,acute,adaxial,anther,apex,apically,apparently,articulated,base,berry,branched,brown,calyx,cell,cm,cordate,deltate,densely,diameter,dull,elliptic,entire,erect,eye,faint,filament,flattened-reniform,fruit,gray,herb,lateral,leaf,length,lobe,lower,margin,maturity,mm,naked,obtuse,orange-brown,outline,ovate,pair,pedicel,peduncle,petiole,pit,prickly,primary,purple,raised,red,red-green,rounded,shrub,simple,small,smooth,sometimes,spherical,stellate-pubescent,stem,style,subentire,surface,terminal,tertiary,unarmed,upper,vein,venation,visible,weakly,white,yellow,yellow-green	-3,-3.5,.1,.6,/3,/5,0-20,0.1,0.1-0.15,0.1-0.2,0.1-0.25,0.15-0.2,0.2-0.5,0.3-0.5,0.6-1.3,1-2,1-4,1.2-2,1.2-3,1.3-1.6,1.5-2,1/6-1/4,2-10,2-3,2/3-3/,4.5-7,5-merous,abaxially,acuminat,alyx,ame,apar,apart,bark,blade,c.,chartaceous,concolorous,curved,dark,difoliate,discolorous,drying,eaf,eed,elongating,equal,filiform,flower,free,fruiting,geminat,glabrescent,glabrous,gra,herbaceous,infructescence,lanceolate,lobed,long,longer,mature,midpoint,nflorescence,oblong,older,one,open,orolla,oung,pendulous,per,perfec,pericarp,persistent,poricidal,porrect,portion,prickl,prickle,ray,reflexed,ruit,scandent,scar,shorter,spaced,spreading,stalk,stalked,stellate,straight,subsessile,tamen,tapering,terete,thick,thick-stalked,time,tip,toward,trichome,tube,unarme,unit,variously,vary,way,wide,ympodial	2/3-3/4,acuminate,arrangement,branching,characteristic,colour,corolla,form,growth,height,history,inflorescence,life,midvein,na,ovary,perennial,plant,rachi,seed,shape,staman,texture	.7,0.3-0.8,0.3-1.5,0.6-1,0.7-1,1-1.7,1/5,2-3.5,3-5,4-5,4-6,absent,acute,apically,apparently,articulated,base,berry,branched,brown,cell,cm,cordate,deltate,densely,dull,elliptic,entire,erect,eye,faint,flattened-reniform,gray,herb,lateral,lower,maturity,mm,naked,obtuse,orange-brown,outline,ovate,pair,pit,prickly,purple,raised,red,red-green,rounded,shrub,simple,small,smooth,sometimes,spherical,stellate-pubescent,subentire,terminal,unarmed,upper,visible,weakly,white,yellow,yellow-green	2/3-3/4,acuminate,na,perennial
478	wfo-0001031656	success	154	85	43	58	96	27	42	1	0.5,1-1.5,1-2.5,1.2-1.5,1.5-2,1.5-5,3-3.5,5-7,5-ribbed,6-8,acuminate,acute,anther,apex,base,berry,calyx,cm,corolla,ellipsoid,elliptic,filament,fleshy,fruit,glabrous,globose,green,greyish,leaf,lobe,long-acuminate,margin,matte,mm,oblique,opposite,ovary,ovate,pair,pedicel,petiole,plant,rather,reddish,rib,ridged,rounded,sessile,shiny,shrub,stem,straight,strongly,style,surface,thick,vein,white	.5,/4,0.5-1,1-2,10-20,2.5-3.5,3-5,4-9,also,anthesi,arising,ba,bark,bright,capitate,closely,cork,densely,dia,differing,difoliate,directly,drying,eaf,edicel,eed,enclosing,erect,extremely,flower,free,fruiting,geminat,hooded,known,lateral,live,lobed,lon,long,lower,main,major,mature,middle,minor,minute,minutely,nflorescence,node,often,older,one,pale,paler,papillo,papillose,peelin,persistent,planar,pore,poricidal,portion,prominent,proximal,red-papillose,reflexed,ruit,scar,shaped,size,slightly,somewhat,spaced,specimen,stigma,swollen,tall,tear-drop,terminal,thickened,tip,top,transversely,tube,ud,unit,upper,visible,way,wide,widest,woody,x,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,growth,height,history,inflorescence,length,life,midvein,na,peduncle,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation	0.5,1-1.5,1-2.5,1.2-1.5,1.5-2,1.5-5,3-3.5,5-7,5-ribbed,6-8,acuminate,acute,berry,cm,ellipsoid,elliptic,fleshy,glabrous,globose,green,greyish,leaf,long-acuminate,matte,mm,oblique,opposite,ovate,pair,pedicel,rather,reddish,rib,ridged,rounded,sessile,shiny,shrub,straight,strongly,thick,white	na
479	wfo-0001031667	success	153	74	44	53	100	21	43	1	0.6-1,1-1.5,1.4-3,10-13,12-35,2-5,2.5-5,3-13,5-9,8-13,branched,calyx,cell,cm,corolla,covering,cyme,dark,diameter,dichasial,dichasially,ebracteate,elliptic-lanceolate,globose,green,hair-like,herbaceous,lanceolate,lateral,leaf,lobe,long,mm,monochasial,oblong,odd-pinnate,ovoid,pedicel,peduncle,perennial,petiole,pilose,plant,seed,spot,straight,stripe,style,testal,thick,tuber-bearing,wall,white	0.6-1.5,1-4,1.5-2,2-3,2-6,3-5,3-6-foliat,3-8,4-1.,5-15,6-10,8-15,abaxially,abruptly,acumen,acuminate,acute,adaxially,apex,apical,apically,apiculate,articulate,base,caudate,connate,cordate,cuneate,dehiscent,digestion,diminishing,distal,dorsally,eaf,edge,eed,emoval,enzyme,exceeding,filament,flat,flower,folded,forked,generally,globo,green-white,half,honeycomb,interjected,introrse,irregularly,leaflet,living,lobed,lon,lower,lunat,make,maturing,mucilaginous,nflorescence,nther,oblique,often,orolla,pair,pattern,perfect,petiolate,petiolule,plan,poricidally,proximal,reveal,rounded,ruit,sessile,seudostipule,short,size,slit,specimen,stamen,stellate,stigma,tal,tem,terminal,throughout,toward,typically,unit,vary,whit,wide,without,yellow,ympodial,¼	abaxial,adaxial,anther,arrangement,characteristic,colour,form,fruit,growth,height,history,inflorescence,length,life,lunate,ovary,pseudostipule,shape,stem,surface,texture	0.6-1,1-1.5,1.4-3,10-13,12-35,2-5,2.5-5,3-13,5-9,8-13,branched,cell,cm,covering,cyme,dark,dichasial,dichasially,ebracteate,elliptic-lanceolate,globose,green,hair-like,herbaceous,lanceolate,lateral,long,mm,monochasial,oblong,odd-pinnate,ovoid,perennial,pilose,spot,straight,stripe,style,testal,thick,tuber-bearing,wall,white	lunate
