	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
327	wfo-0001029645	success	160	113	84	94	66	19	82	2	0.2-0.5,0.3-0.5,0.5-7,1,1-1.5,1-2,1-4,1.5,2.5-4,3-10,3-15,3-7,3.5-4,337,5-8,6-12,7-12,750,?,abaxially,abundantly,acuminate,adaxially,along,anther,apart,apex,articulated,base,blue,brown,calyx,chartaceous,cm,corolla,cuneate,cylindrical,decurrent,deltate,diameter,entire,et,extra-axillary,fide,filament,finger,flattened,flower,fruit,glabrous,gland-tipped,globose,green,greenish,hair,herb,immature,kayap,line,lobe,margin,membranaceous,minutely,mm,moderately,obtuse,ovate,ovate-elliptic,pedicel,peduncle,perfect,petiole,puberulent,purple,rachi,rarely,red,rugose-verrucate,sand-punctate,simple,smith,spaced,sparsely,stigma,style,subcordate,triangular,truncate,unbranched,veiny,white,wide,x,±	-1,.5-1,0.5-2.5,1.3-7,1.5-2,2-3-foliat,2-4,2.5-17,4-5,4-8,5,acute,aggregate,around,axe,ba,blade,cell,connivent,directed,distall,distally,eaf,eed,except,free,glabrou,inserted,knapp,long,lower,major,mesocarp,nearly,nflorescence,orolla,part,pore,puberulen,radiu,rotate-stellate,ruit,sagittate,short,short-tomentose,shorter,shru,side,small,stone,strongly,tal,tamen,tapered,tem,thecae,tightly,time,tomento,truncat,tube,unit,vary,vein,yellow,ympodial	0.5-1,arrangement,characteristic,colour,form,growth,height,inflorescence,leaf,length,ovary,plant,seed,shape,shrub,staman,stem,surface,texture	0.2-0.5,0.3-0.5,0.5-7,1,1-1.5,1-2,1-4,1.5,2.5-4,3-10,3-15,3-7,3.5-4,337,5-8,6-12,7-12,750,?,abaxially,abundantly,acuminate,adaxially,along,apart,apex,articulated,base,blue,brown,chartaceous,cm,cuneate,cylindrical,decurrent,deltate,entire,et,extra-axillary,fide,finger,flattened,flower,fruit,glabrous,gland-tipped,globose,green,greenish,hair,herb,immature,kayap,line,membranaceous,minutely,mm,moderately,obtuse,ovate,ovate-elliptic,perfect,petiole,puberulent,purple,rarely,red,rugose-verrucate,sand-punctate,simple,smith,spaced,sparsely,subcordate,triangular,truncate,unbranched,veiny,white,wide,x,±	0.5-1,shrub
328	wfo-0001029646	success	141	103	61	70	71	33	58	3	0.1-0.6,0.5,0.7-2.2,1-4,1.5-2,10-15,2-3,4-5.5,5-15,6-8,acuminate,acute,apex,articulate,attenuate,base,branched,calyx,cell,cm,corolla,covering,cyme,diameter,dichasial,dichasially,distal,ebracteate,elliptic,equaling,filament,finely,globose,green,green-white,hair-like,herbaceous,lateral,leaf,lobe,long,make,mm,monochasial,mucilaginous,mucronate,narrowly,ovate,ovoid,pedicel,peduncle,perennial,petiole,plant,proximal,pubescent,seed,simple,stamen,stigma,straight,style,testal,thick,throughout,tone,wall,white,yellow-green,¼	0.5-0.8,1.5-4.9,3-14,3-6-foliat,7-15,abaxially,acumen,adaxially,apical,apically,commonly,dehiscent,digestion,dorsally,eaf,edge,eed,emoval,enzyme,epiphytic,flat,flower,folded,forked,free,generally,globo,ground,growing,half,honeycomb,introrse,linear,living,lon,lower,maturing,mos,mould,nflorescence,nther,oak,often,orolla,ovat,pattern,perfect,pine,plan,poricidally,rarely,reveal,ruit,seudostipule,short,slit,specimen,stellate,tall,tem,throughou,tree,tuber-bearing,typically,unit,vary,viole,wide,without,yellow,ympodial	abaxial,adaxial,anther,arrangement,branching,characteristic,colour,form,fruit,growth,height,history,inflorescence,length,life,margin,midvein,na,ovary,primary,pseudostipule,rachi,shape,staman,stem,surface,tertiary,texture,unarmed,vein,venation,violet,wet	0.1-0.6,0.5,0.7-2.2,1-4,1.5-2,10-15,2-3,4-5.5,5-15,6-8,acuminate,acute,articulate,attenuate,branched,cell,cm,covering,cyme,dichasial,dichasially,distal,ebracteate,elliptic,equaling,finely,globose,green,green-white,hair-like,herbaceous,lateral,long,make,mm,monochasial,mucilaginous,mucronate,narrowly,ovate,ovoid,perennial,proximal,pubescent,seed,simple,stamen,stigma,straight,style,testal,thick,throughout,tone,wall,white,yellow-green,¼	na,violet,wet
329	wfo-0001029652	success	160	80	51	64	96	16	49	2	0.5-1,0.75-1,0.8-1,1-3,1.5-2,2-2.5,2.5-3,3.5-4,4-4.5,abaxially,adaxially,anther,apex,arching,attenuate,bark,base,berry,calyx,cm,corolla,curling,elliptic-ovate,fruiting,glabrous,globose,golden,green,greenish-white,hispid,leaf,long-styled,margin,minute,minutely,mm,narrowly,near,occasionally,ovary,ovoid-reniform,pale,papillose,pedicel,petiole,pitted,pubescent,reddish-brown,short-styled,shrub,simple,slender,stem,stigma,style,surface,tan,tip,trichome,tube,undulate,uniseriate,white,x	.25,.3,.5,0.5-4,1,1-2,2,2-4,25,3/4,6-15,7-9,along,anthesi,apar,ape,apical,arch,ba,bearing,broadly,cone,conical,deciduous,deflexed,deltate,denser,dia,differing,difoliate,drying,eaf,edicel,eed,evenly,exserted,filament,filiform,flower,free,geminat,golden-red,hard,heteromorphic,included,joining,lamina,lateral,like,lobe,lobed,lon,long,long-acuminate,lower,main,major,maturity,middle,midrib,minor,nflorescence,older,opposite,pair,papillo,pericarp,pore,poricidal,portion,projection,reflexed,ruit,scar,series,shaped,size,slende,slightly,soon,spaced,sparsely,swollen,tall,tear-drop,thickened,time,tub,ud,unit,vein,way,widest,within,ympodial,young	0.25,0.5,characteristic,colour,diameter,form,fruit,growth,height,inflorescence,length,plant,seed,shape,texture,type	0.5-1,0.75-1,0.8-1,1-3,1.5-2,2-2.5,2.5-3,3.5-4,4-4.5,abaxially,adaxially,apex,arching,attenuate,base,berry,cm,curling,elliptic-ovate,glabrous,globose,golden,green,greenish-white,hispid,long-styled,minute,minutely,mm,narrowly,near,occasionally,ovoid-reniform,pale,papillose,pitted,pubescent,reddish-brown,short-styled,shrub,simple,slender,tan,tip,trichome,undulate,uniseriate,white,x	0.25,0.5
330	wfo-0001029673	success	159	86	54	71	88	15	52	2	0.5-1,0.7-1.1,0.8-1,1-10,1-2,1-5,1.5-2,2-2.5,2.5,4-6,abaxial,acuminate,acute,adaxial,anther,apex,appearing,base,berry,black,branch,calyx,cm,corolla,deep,deltoid,dendritic,densely,diameter,elliptic,filament,fork,fruit,glabrous,globose,greyish,greyish-yellow,growth,later,lateral,leaf,length,lenticular,lobe,long,minutely,mm,narrowly,occasionally,ovary,overtopping,pedicel,petiole,pitted,pubescent,purple,reddish-brown,shoot,shrub,small,sparsely,stem,style,surface,terminal,tree,triangular,trichome,violet,winged,x	.5,0.75-1,1.2-3.5,1.5-1.8,10-20,2-3,2-4,3-5,3/4,5-25,5.5-15,abaxially,absent,accrescent,adaxially,age,along,anthesi,apical,bark,basal,becoming,blade,branching,broadly,clavate,conical,decurrent,deflexed,denser,dichasia,eaf,edicel,eed,ew,exserted,flower,free,fruiting,greyish-yello,individual,inserted,lamina,like,lon,longer,lower,m.,monochasial,nflorescence,nodding,older,pair,papillo,pericarp,petal,planar,plurifoliate,pore,poricidal,portion,prominent,pyramidal,reflexed,ruit,scar,secondary,sleeve,slightly,slit-like,somewhat,stamen,stigma,strongly,tall,tapering,thin,time,tip,tub,tube,ud,unit,vein,wide,woody,ympodial,young	3.5,characteristic,colour,form,height,inflorescence,margin,na,peduncle,plant,rachi,seed,shape,staman,texture	0.5-1,0.7-1.1,0.8-1,1-10,1-2,1-5,1.5-2,2-2.5,2.5,4-6,acuminate,acute,apex,appearing,berry,black,branch,cm,deep,deltoid,dendritic,densely,elliptic,fork,glabrous,globose,greyish,greyish-yellow,later,lateral,lenticular,long,minutely,mm,narrowly,occasionally,overtopping,pitted,pubescent,purple,reddish-brown,shoot,shrub,small,sparsely,terminal,tree,triangular,trichome,violet,winged,x	3.5,na
331	wfo-0001029680	success	212	120	81	93	119	27	79	2	0.1,0.5–1.5,0.6–1.2,1.0–1.1,1.0–1.5,1.0–1.8,1.1–1.2,1.8–3.8,11–16,11–25,1–2,2.2–4.2,3.0–4.2,3.3–5.5,3–6,4.5–20,4.5–7.0,4–10,50,5–11,8–32,abaxially,acute,adaxially,annual,anther,anthesi,apart,apex,articulated,base,becoming,bipinnate,blue,branched,brown,calyx,cm,diameter,divided,filament,flattened,fleshy,flower,fruit,glabrous,globose,green,herb,leaf,length,light,lobe,margin,mm,moderately,oblong,obovate,obtuse,ovate,pair,pale,pedicel,peduncle,pendant,petiole,pinnae,pinnate,pitted,primary,pubescent,purple,rarely,red,ripe,shallowly,sometimes,spaced,sparsely,stem,style,subglabrous,surface,tertiary,time,tripinnate,turning,violet,white,winged,woody,x,–3	.0,0.4,0.6,0.6–2.0,0.9–1.0,1,1.0,1.4–2.5,1.4–7.5,1.5,1.6–2.7,1.7–7,10,12,1–3,1–6,1–8,2–20,3–22,4.0–16,4.0–6.5,4–30,5,5.5–8.5,7–10,absen,adaxiall,ag,along,appressed,arequipa,arranged,asymmetrically,axe,axillary,ba,beyond,blade,borne,cell,clavate,connivent,cylindrical,decreasing,decurrent,densely,difoliate,eaf,eed,entire,equal,erect,extending,flange,forming,geminat,hair,indistinct,irregularly,lon,long,longitudinal,lower,m.,midrib,multicellular,narrow,nflorescence,node,occasionally,often,opening,orolla,parallel,pentagonal,perfect,plurifoliate,pore,poricidal,prostrate,rapidly,rotate,ruit,running,secondary,shaped,shoot,side,simple,size,specimen,split,stigma,stone,straight,tacna,tal,tamen,tear-drop,tem,terminal,tip,tube,unicellular,uniseriate,unit,usually,vary,wide,wing,winge,yellow,ympodial,–10,–12.5,–19,–3.2,–46,–48	abaxial,adaxial,arrangement,branching,characteristic,colour,corolla,decurred,form,growth,height,history,inflorescence,life,midvein,na,ovary,plant,pseudostipule,rachi,seed,shape,staman,texture,unarmed,vein,venation	0.1,0.5–1.5,0.6–1.2,1.0–1.1,1.0–1.5,1.0–1.8,1.1–1.2,1.8–3.8,11–16,11–25,1–2,2.2–4.2,3.0–4.2,3.3–5.5,3–6,4.5–20,4.5–7.0,4–10,50,5–11,8–32,abaxially,acute,adaxially,annual,anthesi,apart,articulated,base,becoming,bipinnate,blue,branched,brown,cm,divided,flattened,fleshy,flower,fruit,glabrous,globose,green,herb,light,mm,moderately,oblong,obovate,obtuse,ovate,pair,pale,pendant,petiole,pinnae,pinnate,pitted,primary,pubescent,purple,rarely,red,ripe,shallowly,sometimes,spaced,sparsely,subglabrous,surface,time,tripinnate,turning,violet,white,winged,woody,x,–3	decurred,na
332	wfo-0001029704	success	144	81	54	64	80	17	53	1	0-1.5,1.5-2.5,1.5-3,1000-1200,2-2.5,2-3,3-5,4,7-10,acuminate,acute,anther,apex,base,berry,blue,branch,broadly,brown,calyx,cm,composed,conical,corolla,cuneate,dark,deeply,extra-axillary,few-flowered,filament,flower,fork,glabrous,green,halfway,leaf,less,lobed,minutely,mm,mottled,obovate,one,ovary,pedicel,peduncle,petiole,pinnatisect,pubescent,purple,record,reddish,reticulate,shrub,simple,single,stellate,striped,style,subdiscoidal,surface,trichome,variously,white	.5,0.5,1,1-2,1-4,1.5,1.5-2.5-3,140-185,15-25,2-5,3-4-celled,4-7,5,7-10-14-17,9-20,acuman,along,also,anthesi,apparently,aspect,axi,c.,cell,cunate,cut,deflexed,dia,diam,eaf,eed,ellipsoid,enlarged,erect,especially,exerted,flowering,fruiting,globose,gradually,lanceolate,lengthening,lobe,long,lower,midrib,minute,moderately,nflorescence,obovoid,occasionally,plurifoliat,pore,poricidal,rounded,ruit,shoot,short,sinus,slit,sombre,sprawling,stigma,stone,stout,straight,subglobo,swollen,tip,tub,tube,twig,ud,unit,variable,vein,within,x,ympodial,young	arrangement,characteristic,colour,diameter,form,fruit,growth,height,inflorescence,length,plant,plurifoliate,seed,shape,stem,texture,type	0-1.5,1.5-2.5,1.5-3,1000-1200,2-2.5,2-3,3-5,4,7-10,acuminate,acute,base,berry,blue,branch,broadly,brown,cm,composed,conical,cuneate,dark,deeply,extra-axillary,few-flowered,flower,fork,glabrous,green,halfway,less,lobed,minutely,mm,mottled,obovate,one,pinnatisect,pubescent,purple,record,reddish,reticulate,shrub,simple,single,stellate,striped,subdiscoidal,surface,trichome,variously,white	plurifoliate
333	wfo-0001029727	success	257	102	62	84	173	18	59	3	-3,0-30,0-4,0.4-1,0.7-0.9,1-1.2,1-4,1.6-3,1/3-1/2,1/4,2.8-4,3-6,3-7,4.5,5.5-7,abaxial,acuminate,acute,adaxial,anther,anthesi,apex,apically,articulated,base,berry,calyx,chartaceous,climber,cm,colourles,cordate,corolla,curved,densely,diameter,drying,erect,filament,filiform,finely,glabrous,lateral,leaf,length,lobe,lobed,long,lower,margin,midvein,mm,orange-brown,ovate,pair,pedicel,peduncle,per,petiole,pitted,primary,raised,red-brown,rounded,seed,shallowly,shape,shrub,simple,stellate-pubescent,stem,straight,style,subentire,surface,terminal,tertiary,unarmed,upper,vein,venation,violet,visible,yellowish	.5,/3,0-15,0-2,0-20,0-40,0-5,0-8,0.1-5,0.15-0.2,0.15-0.3,0.2,0.2-0.5,0.2-2.5,0.3,0.4,0.5,0.5-1.2,0.5-3,0.7-1,1,1-2,1-2-5,1.2-2,1.5-2.3,1.5-2.5,1.5-3,1.5-5.5-10,1/2-2/3,1/8-1/5-1/3,2.5,2.5-3.2,2.5-5.5,3-11,3/,4-7,4-merou,4-merous,4.5-5.5-7,5-12,5-8,5-9,6-11,7-10,abaxially,acicular,age,almost,along,alternate,alyx,ame,apar,apart,apparently,bark,blade,branched,bristle,brown,c.,clavate,connivent,covered,cupular,darker,deltate,deltoid,developing,different,dimorphic,discolorous,divided,eaf,edge,eed,elongating,equal,except,extending,ferrugineous,filiform-acuminat,fissure,flattened-reniform,flower,free,geminate,increasing,inside,lengthening,less,like,lon,longer,m.,mature,mauve,middle,midpoint,minor,minutely,mixture,moderately,narrow-deltate,nflorescence,nther,obconical,oblong,occasional,older,one,open,orolla,oung,outside,papillo,papillose,perfec,perfect,pit,plurifoliat,pore,poricidal,porrect,portion,prickl,prickle,prickly,protruding,pubescent,rarely,ray,red-brow,reddish,reduced,regular,scandent,scar,series,sessile,short,sinus,size,smooth,sometimes,spaced,spreading,stalk,stalked,stellate,stigma,strongly,tamen,tapering,tearing,terete,time,tip,toward,translucent,transverse,trichome,tube,uneven,unit,variable,variously,vary,way,wide,x,ympodial,young	3/4,arrangement,branching,characteristic,colour,false,form,fruit,growth,height,inflorescence,na,ovary,plant,pseudostipule,rachi,staman,texture	-3,0-30,0-4,0.4-1,0.7-0.9,1-1.2,1-4,1.6-3,1/3-1/2,1/4,2.8-4,3-6,3-7,4.5,5.5-7,acuminate,acute,anthesi,apically,articulated,base,berry,chartaceous,climber,cm,colourles,cordate,corolla,curved,densely,drying,erect,filiform,finely,glabrous,lateral,lobed,long,lower,mm,orange-brown,ovate,pair,per,pitted,raised,red-brown,rounded,shallowly,shrub,simple,stellate-pubescent,straight,subentire,terminal,upper,violet,visible,yellowish	3/4,false,na
334	wfo-0001029731	success	246	122	88	103	143	19	87	1	.5,1,1-2,1-2.5,1.5,1.5-2.5,2-3,2.5,3-4,4,4-5,4-9,6-7,7-11,8-9,acquiring,acuminate,acute,along,anther,apex,apically,basally,base,beak,berry,black,branch,branched,branching,broadly,brown,calyx,cm,conical,coriaceous,corolla,crinkled,cuneate,deltoid,diameter,dilated,distributed,drying,elliptic,entire,epiphyte,erect,evenly,faint,filament,filiform,flattened,fleshy,fruit,glabrous,lateral,leaf,less,liana,like,linear,lobe,long,long-ellipsoid,margin,maturity,mauve,midvein,mm,obovate,obtuse,often,orange-brown,pair,papillae,pedicel,peduncle,pendulous,petiole,primary,pyriform,rachi,revolute,ridged,rounded,slender,sometimes,sparsely,stem,straight,stretched,style,succulent,surface,terminal,thick,tuft,vein,white,wide,woody,yellow-green	.6,0.05,0.1-0.8,0.25-0.3,1-1.5,1.5-3,1/3,10-20,1994,2,2-6,2.5-4.5,3,3-10,31,6,abaxially,accrescent,adaxially,age,almost,alyx,anthesi,apar,apparently,arcy,articulated,bark,basal,becoming,boundary,bumpy,clavate,clearly,concolorous,connate,darker,delimited,delineated,dense,development,different,domatia,dorsal,dorsifixed,dry,dull,eaf,early,elongating,enlarge,equal,even,exserted,fine,finely,flaring,flower,free,fruiting,ground,hair,iscoid,lamina,large,later,lengthening,lobed,lon,longitudinal,longitudinally,lower,main,mature,much,narrowly,nflorescence,nther,obconical,oblong,occasionally,orolla,papillose,part,perfec,pericarp,persisting,plurifoliat,pore,poricidal,portion,prominent,protruding,raised,rakotozafy,rarely,reflexed,reported,ribbed,ridge,ruit,scar,see,several,shallowly,shorter,simple,sinus,slightly,small,smaller,smoot,stigma,stump,sunk,tearing,thickened,thinner,though,time,tip,toward,trichome,tub,tube,ud,unit,usually,vary,venation,ventral,visibl,visible,well-developed,widely,wing,winged,wrinkling,x,yellow,ympodial,young,’	abaxial,adaxial,arrangement,characteristic,colour,form,growth,height,inflorescence,length,na,ovary,plant,pseudostipule,seed,shape,staman,texture,unarmed	.5,1,1-2,1-2.5,1.5,1.5-2.5,2-3,2.5,3-4,4,4-5,4-9,6-7,7-11,8-9,acquiring,acuminate,acute,along,apex,apically,basally,beak,berry,black,branch,branched,branching,broadly,brown,cm,conical,coriaceous,crinkled,cuneate,deltoid,diameter,dilated,distributed,drying,elliptic,entire,epiphyte,erect,evenly,faint,filiform,flattened,fleshy,glabrous,lateral,less,liana,like,linear,lobe,long,long-ellipsoid,margin,maturity,mauve,mm,obovate,obtuse,often,orange-brown,pair,papillae,pendulous,pyriform,revolute,ridged,rounded,slender,sometimes,sparsely,straight,stretched,succulent,surface,terminal,thick,tuft,white,wide,woody,yellow-green	na
335	wfo-0001029741	success	137	94	53	65	72	29	51	2	.4,.5,0.9-1.2,1-1.5,1-3.5,1.1-1.3,1.5-4,1.5-6,10-50-flowered,?,acute,age,anther,apex,apiculate,attenuate,base,becoming,berry,black,calyx,cm,completely,corolla,dark,deltoid,dia,drying,elliptic,filament,fruit,furcate,glabrous,globose,green,growth,immature,inflorescence,leaf,lenticellate,lighter,lobe,long,minutely,mm,opposite,ovary,ovate,pair,papillose,pedicel,petiole,shrub,slender,stem,straight,style,tapering,tree,tube,usually,vein,weak,white,x	0.5-1.5,0.8-3.5,1.5,2-2.5,2.2-9,2.5-7.8,3,9.5-22.5,accrescent,anthesi,branched,ca,caly,capitate,closely,deflexed,differing,difoliate,divisio,dry,eaf,early,edicel,eed,erect,exserted,flower,free,fruiting,geminat,glabrou,known,lateral,lobed,lon,lower,main,major,middle,minor,nearly,new,nflorescence,overlapping,papillo,planar,pore,poricidal,portion,produced,prominent,proximal,quite,raised,reddish-brown,ruit,scar,shaped,size,slightly,spaced,stigma,tall,tear-drop,tip,ud,unit,variable,widest,wood,woody,ympodial	13,abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,height,history,length,life,margin,midvein,na,peduncle,plant,primary,pseudostipule,rachi,seed,shape,staman,surface,tertiary,texture,unarmed,venation	.4,.5,0.9-1.2,1-1.5,1-3.5,1.1-1.3,1.5-4,1.5-6,10-50-flowered,?,acute,age,apiculate,attenuate,base,becoming,berry,black,calyx,cm,completely,dark,deltoid,dia,drying,elliptic,furcate,glabrous,globose,green,immature,leaf,lenticellate,lighter,long,minutely,mm,opposite,ovate,pair,papillose,shrub,slender,straight,tapering,tree,tube,usually,weak,white,x	13,na
336	wfo-0001029744	success	113	81	51	66	47	15	50	1	0.3-0.6,0.5-1,1.5,2-4,5-8,50,8-10-flowered,acute,apart,apex,bark,base,blunt,branch,calyx,cm,deltate,dendritic,densely,difoliate,elliptic,entire,extreme,flattened,flexuous,form,geminate,glabrescent,glabrous,golden,incrassate,lanceolate,leaf,lobe,long-acuminate,margin,minutely,mm,narrowly,oblanceolate,oblique,occasionally,older,ovoid-reniform,pale,pedicel,petiole,pitted,pubescence,pubescent,revolute,scar,shape,shrub,simple,single-celled,slightly,sometimes,somewhat,stem,surface,thin,tip,trichome,unifoliate,uniseriate	1,1.5-3.2,2,7-15,8-11,abaxially,adaxially,along,beginning,brow,denser,distinct,eaf,eed,examined,fide,fruit,inflorescenc,lamina,leave,looping,lower,major,marginal,mature,minor,nflorescence,node,non-reproductive,opposite,pair,primary,see,similar,small,smaller,smith,spaced,thee,ud,unicellular,unit,vein,white,x,ympodial,young	abaxial,adaxial,arrangement,brown,characteristic,colour,growth,height,inflorescence,length,plant,seed,spacing,texture,width	0.3-0.6,0.5-1,1.5,2-4,5-8,50,8-10-flowered,acute,apart,blunt,branch,cm,deltate,dendritic,densely,difoliate,elliptic,entire,extreme,flattened,flexuous,geminate,glabrescent,glabrous,golden,incrassate,lanceolate,long-acuminate,minutely,mm,narrowly,oblanceolate,oblique,occasionally,ovoid-reniform,pale,pitted,pubescent,revolute,shrub,simple,single-celled,slightly,sometimes,somewhat,thin,tip,trichome,unifoliate,uniseriate	brown
337	wfo-0001029746	success	179	95	54	73	106	22	52	2	0.3-2,0.7-1,1,1-1.3,1-1.5,2-2.5,3,3-4,6,8-10,8-11,acuminate,acute,anther,apex,base,berry,brown,calyx,centre,cm,conical,cordate,corolla,dark,darker,densely,diameter,elliptic,entire,filament,flattened,fleshy,fruit,glabrous,glandular,globose,greenish,herb,hollow,inflorescence,internodal,leaf,lobe,margin,mm,narrowly,orange,ovary,ovate,ovoid,pair,pale,pedicel,peduncle,petiole,pitted,primary,principal,pubescent,purple,rachi,red,reddish,shallowly,simple,sparsely,stem,style,subshrub,surface,vein,x	.5,0.5-1,1.2-1.5,1.5,2,2-4,2-7,2-8,3-4-pluri-foliate,3-4.5,3-6,4-9,6-7,abaxially,adaxially,age,anthesi,apart,bearing,becoming,blackish,broadly,c.,capitate,cell,ciliate,color,crenate,crowded,cup-shaped,curved,eaf,edicel,eed,ellipsoid,enlarged,erect,exerted,flower,flush,free,fruiting,gland-tipped,growing,heteromorphic,horn,irregularly,lamina,lengthening,less,lon,long,longer,longest,lower,markedly,mature,maturit,mid-length,minutely,mixed,near,nflorescence,nodding,occasionally,papillo,papillose,pericarp,plan,pore,poricidal,portion,pubescen,reflexed,ruit,scar,shortest,single,slender,slightly,slit,somewhat,spaced,sparse,spreading,stigma,straight,strongly,testal,thin,third,tip,triangular,trichome,tube,ud,uniseriate,unit,upper,upward,wall,widely,widest,woody,ympodial,–3	1.5-3,abaxial,adaxial,arrangement,branching,characteristic,colour,form,growth,height,length,midvein,na,plant,pseudostipule,seed,shape,staman,tertiary,texture,unarmed,venation	0.3-2,0.7-1,1,1-1.3,1-1.5,2-2.5,3,3-4,6,8-10,8-11,acuminate,acute,berry,brown,centre,cm,conical,cordate,dark,darker,densely,elliptic,entire,flattened,fleshy,glabrous,glandular,globose,greenish,herb,hollow,internodal,mm,narrowly,orange,ovate,ovoid,pair,pale,pitted,principal,pubescent,purple,red,reddish,shallowly,simple,sparsely,subshrub,vein,x	1.5-3,na
338	wfo-0001029769	success	142	95	60	75	67	20	58	2	.25,.5,0.5-1.5,1-1.2,1-3,1.5-2,1.5-2.5,2.5-3,2.5-8,3.5-4,30-60-flowered,4,5-8,6-17,7-8,8.5-17,acuminate,acute,anther,apex,bark,base,berry,brown,calyx,capitate,cm,conical,corolla,cyathiform,dark,deltoid,densely,dia,elliptic,flower,fresh,fruiting,glabrous,globose,hen,horizontally,leaf,lobe,lobed,minutely,mm,nearly,ovary,ovoid-reniform,papillose,pedicel,petiole,pitted,puberulent,pubescent,ried,shaped,shrub,simple,smooth,somewhat,sparsely,stem,stigma,style,surface,swollen,tear-drop,tip,trichome,tube,white,wide,x	4-5,8-9,abaxially,adaxially,along,anthesi,apar,ape,archin,ba,bearing,branch,brochidodromu,cerro,curl-tipped,deflexed,eaf,edicel,eed,exserted,filament,filiform,free,golden,green,inglé,internodal,lateral,less,like,lon,long,lower,main,margin,midrib,nflorescence,older,onto,opposite,pair,papillo,pore,poricidal,portion,reflexed,ruit,scar,scattered,spaced,straight,tall,three,time,tub,two,ud,unevenly,unifoliat,uniseriate,unit,vein,widely,winged,woody,ympodial,young	arching,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,inflorescence,length,plant,pubescence,seed,shape,size,texture,type,unifoliate	.25,.5,0.5-1.5,1-1.2,1-3,1.5-2,1.5-2.5,2.5-3,2.5-8,3.5-4,30-60-flowered,4,5-8,6-17,7-8,8.5-17,acuminate,acute,apex,base,berry,brown,capitate,cm,conical,cyathiform,dark,deltoid,densely,dia,elliptic,fresh,glabrous,globose,hen,horizontally,lobed,minutely,mm,nearly,ovoid-reniform,papillose,pitted,puberulent,pubescent,ried,shaped,shrub,simple,smooth,somewhat,sparsely,swollen,tear-drop,tip,white,wide,x	arching,unifoliate
339	wfo-0001029780	success	204	116	76	89	115	27	74	2	1-1.2,1-2,15-22,15-45,2-2.8,2-3.5,2-5.5,4-6,4.5-6,5-7,8-12,absent,acute,anther,apex,articulated,attenuate,axillary,base,berry,brownish,bud,cell,chartaceous,cm,condition,cordate,corolla,covering,cuneate,dark,densely,diameter,distal,drying,filament,flower,forked,fresh,fruit,generally,glabrous,globose,green,greenish,hair,hair-like,half,herb,high,invested,lateral,length,like,lobe,long,margin,membranous,minute,mm,non-glandular,obtuse,odd-pinnate,ovate,ovoid,pale,pedicel,peduncle,petiole,pinkish,plant,pubescent,seed,short,stem,streak,stripe,style,subtending,terminal,testal,thick,trichome,truncate,usually,wall,white,whitish,yellow	1-10,1.4-1.9,1.5-2,11-24,120-210,2-12,2-2.5,2.4-4.2,20-60,3,3-6,3.5-7.3,5-merou,5.5,5.5-13,50-70,600-950,?,abaxially,acumen,adaxially,ag,along,alyx,apart,apparently,axe,blade,borne,capitat,ciliate,connivent,decumbent,digestion,dorsally,eaf,edge,eed,end,enzyme,erec,especially,exceeding,except,flat,folded,geminat,glabrou,gland,glandular,greatly,green-white,hal,head,homostylous,honeycomb-shaped,interjected,lanceolate,leaflet,lengthening,living,longer,lower,make,midrib,minutely,mucilaginous,nflorescence,often,orbicular,orolla,pair,perfect,petiolulate,petiolule,plurifoliate,pore,poricidal,proximal,puberulent,rarely,reduced,removed,ripe,rotate,ruit,sessile,seudostipule,singly,size,slit,spaced,specimen,stamen,ste,stigma,stolo,straight,subequal,tall,tamen,tem,tetralobulate,throughout,tip,tri-,tube,tuber,typically,unit,unwinged,vary,wet,x,ympodial	2,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,inflorescence,leaf,midvein,na,ovary,primary,pseudostipule,rachi,shape,staman,surface,tertiary,texture,unarmed,vein,venation	1-1.2,1-2,15-22,15-45,2-2.8,2-3.5,2-5.5,4-6,4.5-6,5-7,8-12,absent,acute,articulated,attenuate,axillary,berry,brownish,bud,cell,chartaceous,cm,condition,cordate,covering,cuneate,dark,densely,distal,drying,flower,forked,fresh,generally,glabrous,globose,green,greenish,hair,hair-like,half,herb,high,invested,lateral,like,long,membranous,minute,mm,non-glandular,obtuse,odd-pinnate,ovate,ovoid,pale,pinkish,plant,pubescent,short,stem,streak,stripe,subtending,terminal,testal,thick,trichome,truncate,usually,wall,white,whitish,yellow	2,na
